date,t,rr1,rr3,rr6,ff,raf10,rafper,u,vv,n,cl,cm,ch,day,week,precipitation,cloudy_day
2021-02-25 06:00:00,282.25,0.0,0.0,0.0,0.9,2.1,2.1,81,20000,40.0,30.0,20.0,11.0,2021-02-25,8,0,0
2021-02-25 09:00:00,285.05,0.0,0.0,0.0,3.7,5.5,5.8,67,20000,90.0,30.0,20.0,11.0,2021-02-25,8,0,0
2021-02-25 12:00:00,289.25,0.0,0.0,0.0,3.4,5.6,6.7,52,20000,90.0,30.0,20.0,11.0,2021-02-25,8,0,0
2021-02-25 15:00:00,289.35,0.0,0.0,0.0,3.6,6.2,6.2,58,11020,90.0,30.0,20.0,11.0,2021-02-25,8,0,0
2021-02-25 18:00:00,286.65,0.0,0.0,0.0,2.8,4.0,4.7,71,20000,90.0,35.0,20.0,11.0,2021-02-25,8,0,0
2021-02-25 21:00:00,285.35,0.0,0.0,0.0,6.5,10.1,10.1,75,25180,90.0,35.0,20.0,11.0,2021-02-25,8,0,0
2021-02-26 00:00:00,283.65,0.0,0.0,0.0,4.8,7.1,7.1,78,25630,100.0,35.0,21.666666666666668,10.0,2021-02-26,8,0,0
2021-02-26 03:00:00,282.55,0.0,0.0,0.0,4.2,6.2,7.9,83,10000,100.0,35.0,21.666666666666668,10.0,2021-02-26,8,0,0
2021-02-26 06:00:00,280.95,0.4,0.8,0.8,3.2,6.8,8.9,89,10000,100.0,38.0,27.0,10.0,2021-02-26,8,1,0
2021-02-26 09:00:00,282.35,0.0,1.0,1.8,3.6,5.5,6.0,82,17860,25.0,31.0,23.0,10.0,2021-02-26,8,0,0
2021-02-26 12:00:00,285.05,0.0,0.0,1.0,6.0,9.5,10.7,58,25000,50.0,32.0,20.0,10.0,2021-02-26,8,0,0
2021-02-26 15:00:00,284.95,0.0,0.0,0.0,5.5,9.8,11.0,47,20550,50.0,35.0,20.0,10.0,2021-02-26,8,0,0
2021-02-26 18:00:00,282.65,0.0,0.0,0.0,5.4,7.5,7.7,57,25000,50.0,35.0,20.0,10.0,2021-02-26,8,0,0
2021-02-26 21:00:00,280.15,0.0,0.0,0.0,4.1,6.0,9.0,62,33190,0.0,30.0,20.0,10.0,2021-02-26,8,0,0
2021-02-27 00:00:00,278.35,0.0,0.0,0.0,3.8,5.6,7.3,71,25000,0.0,30.0,20.0,10.0,2021-02-27,8,0,0
2021-02-27 03:00:00,277.35,0.0,0.0,0.0,3.6,5.5,6.1,76,25000,0.0,30.0,20.0,10.0,2021-02-27,8,0,0
2021-02-27 06:00:00,276.65,0.0,0.0,0.0,3.4,6.1,7.9,81,20000,0.0,30.0,20.0,10.0,2021-02-27,8,0,0
2021-02-27 09:00:00,279.15,0.0,0.0,0.0,4.9,7.5,7.5,74,20000,0.0,30.0,20.0,10.0,2021-02-27,8,0,0
2021-02-27 12:00:00,282.75,0.0,0.0,0.0,7.0,10.3,10.8,57,30000,0.0,30.0,20.0,10.0,2021-02-27,8,0,0
2021-02-27 15:00:00,283.95,0.0,0.0,0.0,5.9,9.3,11.8,51,30000,10.0,31.0,20.0,10.0,2021-02-27,8,0,0
2021-02-27 18:00:00,281.55,0.0,0.0,0.0,6.4,9.7,10.8,60,30000,0.0,30.0,20.0,10.0,2021-02-27,8,0,0
2021-02-27 21:00:00,279.05,0.0,0.0,0.0,6.5,10.8,10.8,78,9810,0.0,30.0,20.0,10.0,2021-02-27,8,0,0
2021-02-28 00:00:00,277.85,0.0,0.0,0.0,6.4,8.7,11.0,83,6750,0.0,30.0,20.0,10.0,2021-02-28,8,0,0
2021-02-28 03:00:00,276.75,0.0,0.0,0.0,4.5,6.3,8.3,86,10000,0.0,30.0,20.0,10.0,2021-02-28,8,0,0
2021-02-28 06:00:00,275.75,0.0,0.0,0.0,4.9,7.8,7.8,90,4000,0.0,30.0,20.0,10.0,2021-02-28,8,0,0
2021-02-28 09:00:00,277.85,0.0,0.0,0.0,6.1,9.9,10.4,78,4990,40.0,31.0,20.0,10.0,2021-02-28,8,0,0
2021-02-28 12:00:00,282.75,0.0,0.0,0.0,5.3,8.5,9.3,58,9990,0.0,30.0,20.0,10.0,2021-02-28,8,0,0
2021-02-28 15:00:00,285.05,0.0,0.0,0.0,6.4,9.6,10.4,46,14020,0.0,30.0,20.0,10.0,2021-02-28,8,0,0
2021-02-28 18:00:00,282.95,0.0,0.0,0.0,4.2,5.8,6.7,49,20370,0.0,30.0,20.0,10.0,2021-02-28,8,0,0
2021-02-28 21:00:00,280.15,0.0,0.0,0.0,2.7,4.2,5.1,61,13690,0.0,30.0,20.0,10.0,2021-02-28,8,0,0
2021-03-01 00:00:00,279.25,0.0,0.0,0.0,3.4,4.8,4.8,59,30000,0.0,30.0,20.0,10.0,2021-03-01,9,0,0
2021-03-01 03:00:00,277.55,0.0,0.0,0.0,2.4,3.1,3.2,66,30000,0.0,30.0,20.0,10.0,2021-03-01,9,0,0
2021-03-01 06:00:00,276.25,0.0,0.0,0.0,2.6,4.0,4.0,75,14110,0.0,30.0,20.0,10.0,2021-03-01,9,0,0
2021-03-01 09:00:00,280.45,0.0,0.0,0.0,2.2,3.4,3.4,63,6980,0.0,30.0,20.0,10.0,2021-03-01,9,0,0
2021-03-01 12:00:00,285.75,0.0,0.0,0.0,3.6,5.9,6.4,49,16460,0.0,30.0,20.0,10.0,2021-03-01,9,0,0
2021-03-01 15:00:00,286.95,0.0,0.0,0.0,3.3,5.2,6.1,44,20000,0.0,30.0,20.0,10.0,2021-03-01,9,0,0
2021-03-01 18:00:00,283.45,0.0,0.0,0.0,3.2,4.0,5.1,55,12130,0.0,30.0,20.0,10.0,2021-03-01,9,0,0
2021-03-01 21:00:00,279.95,0.0,0.0,0.0,1.1,1.5,3.1,68,7880,0.0,30.0,20.0,10.0,2021-03-01,9,0,0
2021-03-02 00:00:00,277.95,0.0,0.0,0.0,0.9,1.3,1.5,76,15000,0.0,30.0,20.0,10.0,2021-03-02,9,0,0
2021-03-02 03:00:00,275.85,0.0,0.0,0.0,0.8,1.1,1.1,87,5420,0.0,30.0,20.0,10.0,2021-03-02,9,0,0
2021-03-02 06:00:00,274.95,0.0,0.0,0.0,0.7,1.9,1.9,94,10000,0.0,30.0,20.0,10.0,2021-03-02,9,0,0
2021-03-02 09:00:00,279.95,0.0,0.0,0.0,1.4,2.3,2.4,76,6120,0.0,30.0,20.0,10.0,2021-03-02,9,0,0
2021-03-02 12:00:00,287.35,0.0,0.0,0.0,1.3,2.6,2.9,54,9540,30.0,30.0,20.0,10.666666666666666,2021-03-02,9,0,0
2021-03-02 15:00:00,289.85,0.0,0.0,0.0,1.5,3.3,3.9,41,14670,30.0,30.0,20.0,10.666666666666666,2021-03-02,9,0,0
2021-03-02 18:00:00,286.95,0.0,0.0,0.0,1.0,1.9,2.2,47,16110,90.0,30.0,20.0,12.0,2021-03-02,9,0,0
2021-03-02 21:00:00,283.45,0.0,0.0,0.0,0.5,1.1,1.3,62,9470,90.0,30.0,20.0,12.0,2021-03-02,9,0,0
2021-03-03 00:00:00,281.95,0.0,0.0,0.0,0.0,0.6,1.4,71,8090,90.0,30.0,23.0,10.5,2021-03-03,9,0,0
2021-03-03 03:00:00,279.25,0.0,0.0,0.0,0.5,0.7,1.4,86,9000,25.0,30.0,20.0,11.0,2021-03-03,9,0,0
2021-03-03 06:00:00,279.85,0.0,0.0,0.0,0.8,1.3,2.4,83,10000,90.0,30.0,23.0,10.5,2021-03-03,9,0,0
2021-03-03 09:00:00,283.55,0.0,0.0,0.0,1.3,2.0,2.4,70,15000,60.0,30.0,23.0,10.0,2021-03-03,9,0,0
2021-03-03 12:00:00,290.15,0.0,0.0,0.0,2.4,4.6,5.3,45,12080,75.83333333333333,30.833333333333332,23.333333333333332,10.5,2021-03-03,9,0,0
2021-03-03 15:00:00,289.45,0.0,0.0,0.0,3.9,6.2,6.2,52,16010,90.0,30.0,28.0,10.5,2021-03-03,9,0,0
2021-03-03 18:00:00,287.65,0.0,0.0,0.0,2.3,3.3,3.7,59,12120,75.83333333333333,30.833333333333332,23.333333333333332,10.5,2021-03-03,9,0,0
2021-03-03 21:00:00,286.25,0.0,0.0,0.0,2.9,4.2,4.2,68,5170,100.0,35.0,23.0,10.5,2021-03-03,9,0,0
2021-03-04 00:00:00,283.85,0.0,0.4,0.4,1.3,2.6,3.3,90,5770,90.0,38.0,21.5,10.0,2021-03-04,9,0,0
2021-03-04 03:00:00,281.35,0.0,0.0,0.4,0.0,0.8,2.2,95,8000,50.0,35.0,23.0,10.0,2021-03-04,9,0,0
2021-03-04 06:00:00,281.45,0.0,0.0,0.0,1.2,1.5,2.8,94,8000,90.0,35.0,21.5,10.0,2021-03-04,9,0,0
2021-03-04 09:00:00,284.15,0.0,0.0,0.0,3.7,5.5,5.5,82,12000,10.0,38.0,20.0,10.0,2021-03-04,9,0,0
2021-03-04 12:00:00,284.45,0.0,0.0,0.0,4.3,7.2,8.2,74,17000,90.0,38.0,21.5,10.0,2021-03-04,9,0,0
2021-03-04 15:00:00,284.35,0.0,0.0,0.0,5.5,8.3,9.5,72,17560,90.0,38.0,21.5,10.0,2021-03-04,9,0,0
2021-03-04 18:00:00,282.15,0.0,0.0,0.0,5.9,9.3,9.3,85,10000,90.0,38.0,21.5,10.0,2021-03-04,9,0,0
2021-03-04 21:00:00,280.15,0.0,0.0,0.0,4.1,7.3,10.6,87,5930,90.0,35.0,21.5,10.0,2021-03-04,9,0,0
2021-03-05 00:00:00,279.35,0.0,0.0,0.0,5.9,8.3,8.4,83,8890,90.0,35.0,20.0,10.0,2021-03-05,9,0,0
2021-03-05 03:00:00,278.15,0.0,0.0,0.0,5.1,8.5,8.5,79,10000,90.0,35.0,20.0,10.0,2021-03-05,9,0,0
2021-03-05 06:00:00,277.35,0.0,0.0,0.0,5.7,10.7,10.7,67,25000,90.0,35.0,20.0,10.0,2021-03-05,9,0,0
2021-03-05 09:00:00,276.95,0.0,0.0,0.0,5.6,9.2,9.2,64,25000,100.0,35.0,20.0,10.0,2021-03-05,9,0,0
2021-03-05 12:00:00,279.05,0.0,0.0,0.0,6.2,9.2,10.7,56,18740,87.14285714285714,35.0,20.0,10.0,2021-03-05,9,0,0
2021-03-05 15:00:00,279.05,0.0,0.0,0.0,6.8,9.4,11.0,53,20640,90.0,35.0,20.0,10.0,2021-03-05,9,0,0
2021-03-05 18:00:00,278.85,0.0,0.0,0.0,6.0,9.8,12.5,52,24140,90.0,35.0,20.0,10.0,2021-03-05,9,0,0
2021-03-05 21:00:00,278.25,0.0,0.0,0.0,4.9,7.3,9.8,52,20000,60.0,35.0,20.0,10.0,2021-03-05,9,0,0
2021-03-06 00:00:00,275.35,0.0,0.0,0.0,5.7,8.3,9.5,59,28240,0.0,30.0,20.0,10.0,2021-03-06,9,0,0
2021-03-06 03:00:00,274.05,0.0,0.0,0.0,5.1,8.1,8.1,69,20000,0.0,30.0,20.0,10.0,2021-03-06,9,0,0
2021-03-06 06:00:00,273.25,0.0,0.0,0.0,5.5,7.8,8.1,73,20000,10.0,30.0,20.0,11.0,2021-03-06,9,0,0
2021-03-06 09:00:00,277.05,0.0,0.0,0.0,5.8,8.4,9.0,56,28000,0.0,30.0,20.0,10.0,2021-03-06,9,0,0
2021-03-06 12:00:00,280.25,0.0,0.0,0.0,7.0,9.8,10.7,41,16820,0.0,30.0,20.0,10.0,2021-03-06,9,0,0
2021-03-06 15:00:00,282.55,0.0,0.0,0.0,6.6,9.5,9.8,35,16850,0.0,30.0,20.0,10.0,2021-03-06,9,0,0
2021-03-06 18:00:00,280.35,0.0,0.0,0.0,3.7,4.5,7.8,36,30000,0.0,30.0,20.0,10.0,2021-03-06,9,0,0
2021-03-06 21:00:00,277.75,0.0,0.0,0.0,3.1,4.1,5.3,45,19420,0.0,30.0,20.0,10.0,2021-03-06,9,0,0
2021-03-07 00:00:00,274.95,0.0,0.0,0.0,4.4,5.8,6.1,63,19040,0.0,30.0,20.0,10.0,2021-03-07,9,0,0
2021-03-07 03:00:00,272.45,0.0,0.0,0.0,1.8,2.9,4.1,73,25000,0.0,30.0,20.0,10.0,2021-03-07,9,0,0
2021-03-07 06:00:00,271.55,0.0,0.0,0.0,2.4,4.7,4.8,77,25000,0.0,30.0,20.0,10.0,2021-03-07,9,0,0
2021-03-07 09:00:00,276.55,0.0,0.0,0.0,3.1,5.3,5.3,61,14760,0.0,30.0,20.0,10.0,2021-03-07,9,0,0
2021-03-07 12:00:00,281.35,0.0,0.0,0.0,3.5,8.0,8.9,40,19190,0.0,30.0,20.0,10.0,2021-03-07,9,0,0
2021-03-07 15:00:00,282.55,0.0,0.0,0.0,3.2,5.7,6.9,40,14850,0.0,30.0,20.0,10.0,2021-03-07,9,0,0
2021-03-07 18:00:00,279.55,0.0,0.0,0.0,4.0,6.2,6.6,47,15000,0.0,30.0,20.0,10.0,2021-03-07,9,0,0
2021-03-07 21:00:00,277.25,0.0,0.0,0.0,4.3,6.7,7.4,62,25000,0.0,30.0,20.0,10.0,2021-03-07,9,0,0
2021-03-08 00:00:00,274.85,0.0,0.0,0.0,3.5,4.6,5.7,73,20000,0.0,30.0,20.0,10.0,2021-03-08,10,0,0
2021-03-08 03:00:00,272.45,0.0,0.0,0.0,2.8,4.0,4.0,81,20000,0.0,30.0,20.0,10.0,2021-03-08,10,0,0
2021-03-08 06:00:00,272.55,0.0,0.0,0.0,3.9,5.4,7.5,81,6970,0.0,30.0,20.0,10.0,2021-03-08,10,0,0
2021-03-08 09:00:00,276.05,0.0,0.0,0.0,6.0,8.6,9.5,64,10000,25.0,30.0,20.0,11.0,2021-03-08,10,0,0
2021-03-08 12:00:00,279.85,0.0,0.0,0.0,4.6,7.3,8.3,54,9770,15.714285714285714,30.0,20.0,10.428571428571429,2021-03-08,10,0,0
2021-03-08 15:00:00,281.05,0.0,0.0,0.0,4.1,6.3,8.4,43,10240,0.0,30.0,20.0,10.0,2021-03-08,10,0,0
2021-03-08 18:00:00,278.95,0.0,0.0,0.0,3.2,5.1,6.7,48,10000,10.0,30.0,20.0,11.0,2021-03-08,10,0,0
2021-03-08 21:00:00,276.65,0.0,0.0,0.0,2.4,3.3,5.0,66,10000,75.0,30.0,20.0,11.0,2021-03-08,10,0,0
2021-03-09 00:00:00,276.45,0.0,0.0,0.0,1.9,2.6,4.0,71,10000,90.0,30.0,23.0,10.4,2021-03-09,10,0,0
2021-03-09 03:00:00,274.65,0.0,0.0,0.0,2.3,3.1,3.9,77,12000,90.0,30.0,23.0,12.0,2021-03-09,10,0,0
2021-03-09 06:00:00,274.15,0.0,0.0,0.0,1.2,2.1,2.7,84,10000,60.0,30.0,23.0,10.0,2021-03-09,10,0,0
2021-03-09 09:00:00,279.05,0.0,0.0,0.0,1.8,3.7,3.7,69,4120,52.5,32.166666666666664,21.5,10.4,2021-03-09,10,0,0
2021-03-09 12:00:00,284.05,0.0,0.0,0.0,3.0,6.0,6.7,51,16000,25.0,35.0,20.0,10.0,2021-03-09,10,0,0
2021-03-09 15:00:00,285.15,0.0,0.0,0.0,4.2,6.2,7.4,49,9360,52.5,32.166666666666664,21.5,10.4,2021-03-09,10,0,0
2021-03-09 18:00:00,284.05,0.0,0.0,0.0,4.5,6.6,6.6,53,20000,50.0,38.0,20.0,10.0,2021-03-09,10,0,0
2021-03-09 21:00:00,279.75,0.0,0.0,0.0,2.7,3.3,3.7,69,9590,0.0,30.0,20.0,10.0,2021-03-09,10,0,0
2021-03-10 00:00:00,276.95,0.0,0.0,0.0,1.0,1.4,2.4,78,20000,25.0,30.0,20.0,11.0,2021-03-10,10,0,0
2021-03-10 03:00:00,275.05,0.0,0.0,0.0,1.1,1.5,2.6,91,4360,90.0,30.0,20.0,11.0,2021-03-10,10,0,0
2021-03-10 06:00:00,275.35,0.0,0.0,0.0,2.3,3.6,3.6,90,4120,100.0,32.0,21.5,12.666666666666666,2021-03-10,10,0,0
2021-03-10 09:00:00,279.55,0.0,0.0,0.0,4.4,6.6,6.8,70,4250,86.42857142857143,32.0,21.5,12.666666666666666,2021-03-10,10,0,0
2021-03-10 12:00:00,282.75,0.0,0.0,0.0,8.3,13.6,14.9,52,6900,90.0,30.0,25.0,16.0,2021-03-10,10,0,0
2021-03-10 15:00:00,283.25,0.0,0.0,0.0,7.3,12.2,15.2,42,13110,100.0,30.0,21.0,12.666666666666666,2021-03-10,10,0,0
2021-03-10 18:00:00,280.85,0.4,0.4,0.4,6.2,10.2,11.6,75,7200,100.0,35.0,21.5,12.666666666666666,2021-03-10,10,1,0
2021-03-10 21:00:00,280.15,0.2,0.4,0.8,7.7,13.8,13.8,91,5070,100.0,37.0,21.5,12.666666666666666,2021-03-10,10,1,0
2021-03-11 00:00:00,281.55,0.0,0.0,0.4,8.6,16.0,16.0,84,7190,100.0,35.25,22.333333333333332,10.0,2021-03-11,10,0,0
2021-03-11 03:00:00,282.95,0.0,0.0,0.0,7.6,12.4,14.4,89,10420,100.0,36.0,22.333333333333332,10.0,2021-03-11,10,0,0
2021-03-11 06:00:00,284.05,0.0,0.0,0.0,6.5,12.7,15.8,94,3850,100.0,35.25,22.333333333333332,10.0,2021-03-11,10,0,0
2021-03-11 09:00:00,286.05,0.2,1.2,1.2,8.1,14.6,14.7,77,11340,74.16666666666667,35.25,22.333333333333332,10.0,2021-03-11,10,1,0
2021-03-11 12:00:00,287.85,0.0,0.0,1.2,11.5,19.0,19.8,55,10150,75.0,38.0,20.0,10.0,2021-03-11,10,0,0
2021-03-11 15:00:00,285.75,0.6,1.2,1.2,10.4,16.1,22.3,64,7320,74.16666666666667,35.25,22.333333333333332,10.0,2021-03-11,10,1,0
2021-03-11 18:00:00,282.25,0.2,0.6,1.8,7.7,13.0,14.9,72,30000,60.0,32.0,27.0,10.0,2021-03-11,10,1,0
2021-03-11 21:00:00,280.45,0.0,0.0,0.6,6.7,10.5,13.8,74,52000,10.0,35.0,20.0,10.0,2021-03-11,10,0,0
2021-03-12 00:00:00,279.65,0.0,0.0,0.0,6.6,10.5,10.5,79,30000,75.0,35.0,20.0,10.0,2021-03-12,10,0,0
2021-03-12 03:00:00,278.45,0.0,0.0,0.0,5.3,7.9,9.2,84,26020,0.0,30.0,20.0,10.0,2021-03-12,10,0,0
2021-03-12 06:00:00,277.65,0.0,0.0,0.0,5.2,8.1,8.1,88,20000,10.0,35.0,20.0,10.0,2021-03-12,10,0,0
2021-03-12 09:00:00,281.45,0.0,0.0,0.0,6.9,12.7,12.7,77,16910,40.0,31.0,20.0,10.0,2021-03-12,10,0,0
2021-03-12 12:00:00,284.15,0.0,0.0,0.0,9.4,15.9,17.4,61,25000,90.0,32.0,22.333333333333332,10.4,2021-03-12,10,0,0
2021-03-12 15:00:00,283.25,0.0,0.0,0.0,11.3,17.4,19.6,68,9000,100.0,32.0,27.0,10.4,2021-03-12,10,0,0
2021-03-12 18:00:00,281.25,0.0,0.6,0.6,5.6,9.8,9.8,82,25000,90.0,38.0,27.0,12.0,2021-03-12,10,0,0
2021-03-12 21:00:00,279.85,0.2,2.6,3.2,4.2,7.0,11.8,88,25000,90.0,35.0,22.333333333333332,10.4,2021-03-12,10,1,0
2021-03-13 00:00:00,281.55,0.0,0.0,2.6,6.5,11.6,12.4,83,25000,90.0,38.0,23.25,10.0,2021-03-13,10,0,0
2021-03-13 03:00:00,281.85,0.0,0.0,0.0,8.3,13.3,18.1,79,25000,90.0,38.0,23.25,10.0,2021-03-13,10,0,0
2021-03-13 06:00:00,281.65,0.2,0.2,0.2,8.7,15.0,18.9,86,20000,90.0,38.0,23.25,10.0,2021-03-13,10,1,0
2021-03-13 09:00:00,281.65,0.0,2.6,2.8,8.4,13.9,14.4,78,20000,90.0,38.0,27.0,10.0,2021-03-13,10,0,0
2021-03-13 12:00:00,281.95,0.0,0.0,2.6,7.1,11.4,21.3,77,25000,90.0,38.0,23.25,10.0,2021-03-13,10,0,0
2021-03-13 15:00:00,281.55,0.0,0.2,0.2,5.7,9.0,18.4,70,25000,60.0,38.0,20.0,10.0,2021-03-13,10,0,0
2021-03-13 18:00:00,279.45,0.0,0.2,0.4,6.3,11.1,14.3,75,20000,90.0,39.0,23.0,10.0,2021-03-13,10,0,0
2021-03-13 21:00:00,278.65,0.0,0.0,0.2,5.9,9.4,10.5,77,52680,60.0,35.0,23.0,10.0,2021-03-13,10,0,0
2021-03-14 00:00:00,275.75,1.4,1.8,1.8,4.8,7.0,12.5,91,10000,90.0,38.0,23.0,10.75,2021-03-14,10,1,0
2021-03-14 03:00:00,276.55,0.0,0.0,1.8,3.1,5.3,7.1,88,20000,60.0,38.0,20.0,10.0,2021-03-14,10,0,0
2021-03-14 06:00:00,277.55,0.0,0.2,0.2,3.6,6.8,7.3,87,15000,75.0,38.0,20.0,10.0,2021-03-14,10,0,0
2021-03-14 09:00:00,280.45,0.0,0.0,0.2,7.1,11.6,11.6,80,18000,90.0,38.0,21.8,10.75,2021-03-14,10,0,0
2021-03-14 12:00:00,283.55,0.0,0.0,0.0,7.7,12.3,12.3,60,25640,90.0,37.5,21.8,10.75,2021-03-14,10,0,0
2021-03-14 15:00:00,283.35,0.0,0.0,0.0,6.0,9.5,14.4,61,28980,90.0,37.5,21.8,10.75,2021-03-14,10,0,0
2021-03-14 18:00:00,281.85,0.0,0.0,0.0,6.8,11.8,15.4,61,28000,10.0,38.0,23.0,11.0,2021-03-14,10,0,0
2021-03-14 21:00:00,280.25,0.0,0.0,0.0,4.4,7.1,7.8,75,19890,90.0,35.0,23.0,12.0,2021-03-14,10,0,0
2021-03-15 00:00:00,279.65,0.0,0.0,0.0,5.0,8.5,10.1,84,20000,90.0,35.0,23.0,10.0,2021-03-15,11,0,0
2021-03-15 03:00:00,280.65,0.0,0.0,0.0,5.0,9.3,10.1,92,20000,90.0,35.0,23.0,10.0,2021-03-15,11,0,0
2021-03-15 06:00:00,281.65,1.0,1.8,1.8,6.5,10.4,12.1,88,6480,90.0,38.0,23.0,10.0,2021-03-15,11,1,0
2021-03-15 09:00:00,282.05,0.0,2.8,4.6,5.3,9.6,11.9,85,15000,100.0,35.0,23.0,10.0,2021-03-15,11,0,0
2021-03-15 12:00:00,283.25,0.0,0.0,2.8,7.2,12.1,12.2,73,15000,90.0,38.0,23.0,10.0,2021-03-15,11,0,0
2021-03-15 15:00:00,283.45,0.0,0.0,0.0,7.8,12.1,12.3,64,15000,90.0,38.0,23.0,10.0,2021-03-15,11,0,0
2021-03-15 18:00:00,281.95,0.0,0.0,0.0,5.5,9.6,11.7,71,15000,60.0,38.0,23.0,10.0,2021-03-15,11,0,0
2021-03-15 21:00:00,279.25,0.0,0.0,0.0,2.5,4.4,6.1,83,20000,40.0,35.0,23.0,10.0,2021-03-15,11,0,0
2021-03-16 00:00:00,278.35,0.0,0.0,0.0,3.1,4.1,5.0,90,15000,60.0,35.0,20.0,10.0,2021-03-16,11,0,0
2021-03-16 03:00:00,276.95,0.0,0.0,0.0,3.7,4.9,5.0,93,5010,10.0,35.0,20.0,10.0,2021-03-16,11,0,0
2021-03-16 06:00:00,277.05,0.0,0.0,0.0,2.3,3.2,4.4,97,2750,90.0,35.0,23.0,11.0,2021-03-16,11,0,0
2021-03-16 09:00:00,280.05,0.0,0.0,0.0,3.2,4.8,4.8,89,5470,90.0,35.5,21.0,10.333333333333334,2021-03-16,11,0,0
2021-03-16 12:00:00,281.55,0.4,0.8,0.8,2.8,4.1,4.1,89,5500,100.0,35.0,21.0,10.333333333333334,2021-03-16,11,1,0
2021-03-16 15:00:00,282.15,0.0,1.2,2.0,5.3,7.5,7.6,93,7330,100.0,35.5,21.0,10.333333333333334,2021-03-16,11,0,0
2021-03-16 18:00:00,282.95,0.0,0.0,1.2,4.3,8.7,8.7,89,15000,100.0,38.0,21.0,10.333333333333334,2021-03-16,11,0,0
2021-03-16 21:00:00,283.35,0.0,0.0,0.0,5.7,8.7,9.0,89,12000,100.0,35.0,21.0,10.333333333333334,2021-03-16,11,0,0
2021-03-17 00:00:00,280.65,0.0,0.2,0.2,6.5,11.9,15.1,73,25000,90.0,35.0,20.875,10.266666666666667,2021-03-17,11,0,0
2021-03-17 03:00:00,280.35,0.0,0.0,0.2,8.7,16.9,16.9,74,13520,100.0,35.6,20.875,10.266666666666667,2021-03-17,11,0,0
2021-03-17 06:00:00,279.55,0.0,0.0,0.0,8.6,13.6,14.5,84,9590,100.0,35.6,20.875,10.266666666666667,2021-03-17,11,0,0
2021-03-17 09:00:00,280.75,0.0,0.0,0.0,5.6,8.1,10.2,76,20000,90.0,35.0,20.875,10.266666666666667,2021-03-17,11,0,0
2021-03-17 12:00:00,283.55,0.0,0.0,0.0,7.6,11.3,13.2,59,22000,90.0,38.0,20.875,10.266666666666667,2021-03-17,11,0,0
2021-03-17 15:00:00,281.85,0.0,0.0,0.0,6.4,11.6,12.8,68,13760,90.0,35.0,20.875,10.266666666666667,2021-03-17,11,0,0
2021-03-17 18:00:00,279.05,0.2,1.4,1.4,6.0,9.4,11.5,86,17510,100.0,35.6,20.875,10.266666666666667,2021-03-17,11,1,0
2021-03-17 21:00:00,279.25,0.0,0.0,1.4,4.3,8.3,8.3,86,15000,90.0,35.0,20.875,10.266666666666667,2021-03-17,11,0,0
2021-03-18 00:00:00,278.95,0.0,0.0,0.0,5.6,10.8,10.8,83,20000,90.0,35.0,20.875,10.266666666666667,2021-03-18,11,0,0
2021-03-18 03:00:00,277.85,0.0,0.0,0.0,3.6,6.6,7.3,83,15770,90.0,38.0,20.875,10.266666666666667,2021-03-18,11,0,0
2021-03-18 06:00:00,277.85,0.0,0.0,0.0,3.2,8.4,8.4,81,22000,90.0,38.0,20.875,10.266666666666667,2021-03-18,11,0,0
2021-03-18 09:00:00,279.75,0.0,0.0,0.0,4.5,7.4,8.2,72,15320,90.0,36.714285714285715,20.875,10.266666666666667,2021-03-18,11,0,0
2021-03-18 12:00:00,280.55,0.0,0.0,0.0,4.6,7.1,7.1,77,18000,100.0,35.0,20.875,10.266666666666667,2021-03-18,11,0,0
2021-03-18 15:00:00,281.65,0.0,0.2,0.2,3.2,5.8,8.9,71,20000,90.0,38.0,20.875,10.266666666666667,2021-03-18,11,0,0
2021-03-18 18:00:00,279.95,0.0,0.0,0.2,4.4,6.9,6.9,84,19700,90.0,38.0,20.875,10.266666666666667,2021-03-18,11,0,0
2021-03-18 21:00:00,279.15,0.4,0.8,0.8,5.7,8.6,9.3,89,8000,100.0,35.0,20.875,10.266666666666667,2021-03-18,11,1,0
2021-03-19 00:00:00,278.45,0.4,0.8,1.6,5.3,8.5,9.4,92,15000,100.0,37.0,20.0,10.0,2021-03-19,11,1,0
2021-03-19 03:00:00,278.35,0.0,0.2,1.0,5.2,7.8,8.2,88,20000,90.0,35.0,20.0,10.0,2021-03-19,11,0,0
2021-03-19 06:00:00,277.55,0.0,0.0,0.2,6.4,10.5,12.7,83,11790,60.0,38.0,20.0,10.0,2021-03-19,11,0,0
2021-03-19 09:00:00,278.15,0.0,0.0,0.0,7.8,11.0,11.9,76,12110,60.0,31.0,20.0,10.0,2021-03-19,11,0,0
2021-03-19 12:00:00,280.75,0.0,0.0,0.0,8.5,12.6,14.5,59,15980,75.0,34.666666666666664,20.0,10.0,2021-03-19,11,0,0
2021-03-19 15:00:00,280.85,0.0,0.0,0.0,8.0,12.7,16.4,49,18530,50.0,32.0,20.0,10.0,2021-03-19,11,0,0
2021-03-19 18:00:00,280.05,0.0,0.0,0.0,5.9,10.0,13.1,49,41690,10.0,35.0,20.0,10.0,2021-03-19,11,0,0
2021-03-19 21:00:00,278.45,0.0,0.0,0.0,5.4,8.4,9.7,54,37480,63.57142857142857,34.666666666666664,20.0,10.0,2021-03-19,11,0,0
